"Id","OwnerId","IsDeleted","Name","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c","nPortal__Picklist_Buttons_Enabled__c"
"a0SWE000003CHFZ2A4","005al00000RVcKvAAL","false","FC-002168","","County","","","","","","LLC_BI__Home_Address_County__c","","","","false","","","false","false","false","false","false","false","false","false","true","","a0mWE000003FDCHYA4","2.0","","","false","","42788258038224120","Contact",""
"a0SWE000003CHFa2AO","005al00000RVcKvAAL","false","FC-002169","","","","","Customer Reported","","","LLC_BI__Income_Source__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FD9VYAW","","","","false","","42791666029076773","LLC_BI__Income__c",""
"a0SWE000003Cgtd2AC","005al00000RVvFOAA1","false","FC-002540","","Is your mailing address the same as your physical address?","","","Yes","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","","","false","","42794606760670156","Contact",""
"a0SWE000003CHFb2AO","005al00000RVcKvAAL","false","FC-002170","","","","","","","","cm_State_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","42795524019941083","Contact",""
"a0SWE000003CHFc2AO","005al00000RVvFOAA1","false","FC-002171","","Mailing State","","","","","","Mailing_State_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDAaYAO","","","","false","","42800524946572421","Contact",""
"a0SWE000003CHFd2AO","005al00000RVvFOAA1","false","FC-002172","","Routing Number","","","","","","Routing_Number_text__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDAwYAO","","","","false","","42802066874970677","LLC_BI__Funding_Method__c",""
"a0SWE000003CguS2AS","005al00000RVvFOAA1","false","FC-002591","","Account Number","","","","","","cs_Account_Number_ACH_Int__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","","","false","","42820142328730336","LLC_BI__Deposit__c",""
"a0SWE000003CHFf2AO","005al00000RVvFOAA1","false","FC-002174","","Mailing Street Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDAaYAO","","","","false","","42821724724428806","Contact",""
"a0SWE000003CgtX2AS","005al00000RVvFOAA1","false","FC-002534","","","","","","","","MobilePhone","","","","false","^dddddddddd$","Mobile phone numbers must be provided in 10 digit formats without hyphens","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42841199839560553","Contact",""
"a0SWE000003CHCk2AO","005al00000RVcKvAAL","false","FC-001993","","","","","{{Contact}}","","","LLC_BI__Contact__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FD9VYAW","","a0qWE00000UNVmRYAX","","false","","428483814000740701","LLC_BI__Income__c",""
"a0SWE000003Cgt82AC","005al00000RVvFOAA1","false","FC-002509","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42860304661096174","Contact",""
"a0SWE000003CHFj2AO","005al00000RVcKvAAL","false","FC-002178","","","","","","","","cm_State_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","2.0","","","false","","42861964562084382","Contact",""
"a0SWE000003CHFk2AO","005al00000RVcKvAAL","false","FC-002179","","Physical Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDBIYA4","","","","false","","42864666876165233","Account",""
"a0SWE000003CHFl2AO","005al00000RVcKvAAL","false","FC-002180","","","","","","","","cm_Passport_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","2.0","","","false","","42865399386462269","Contact",""
"a0SWE000003CgtA2AS","005al00000RVvFOAA1","false","FC-002511","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","^ddddd$","Zip codes must be provided in 5 digit formats","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42871576252449486","Contact",""
"a0SWE000003CHKW2A4","005al00000RVcKvAAL","false","FC-002475","","","","","Booked","","","LLC_BI__Stage__c","","Stages to Display","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWE00000UNVwUYAX","","false","","42874378885559190","LLC_BI__Loan__c",""
"a0SWE000003Cgtc2AC","005al00000RVvFOAA1","false","FC-002539","","","","","","","","LLC_BI__Primary_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42876584995640380","Contact",""
"a0SWE000003CgtT2AS","005al00000RVvFOAA1","false","FC-002530","","Is your mailing address the same as your physical address?","","","Yes","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","","","false","","42878170647582618","Contact",""
"a0SWE000003CHFn2AO","005al00000RVcKvAAL","false","FC-002182","","Is your physical address the same as mailing address?","","","","","","Business_Mailing_Address_Same_as_Physica__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDIwYAO","","","","false","","42881327394067343","Account",""
"a0SWE000003CguF2AS","005al00000RVvFOAA1","false","FC-002578","","Mailing Street Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","","","false","","42888436751204850","Contact",""
"a0SWE000003CHFo2AO","005al00000RVcKvAAL","false","FC-002183","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDBIYA4","","","","false","","42888529303835256","Account",""
"a0SWE000003Cgtl2AC","005al00000RVvFOAA1","false","FC-002548","","","","","","","","cm_Driver_License_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42891203174350436","Contact",""
"a0SWE000003Cgtq2AC","005al00000RVvFOAA1","false","FC-002553","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42895656642475848","Contact",""
"a0SWE000003CguT2AS","005al00000RVvFOAA1","false","FC-002592","","Routing Number","","","","","","cs_Routing_Number_ACH_Int__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","","","false","","42902512248571379","LLC_BI__Deposit__c",""
"a0SWE000003CHFq2AO","005al00000RVcKvAAL","false","FC-002185","","","","","","","","cm_State_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","42903915075875059","Contact",""
"a0SWE000003CguA2AS","005al00000RVvFOAA1","false","FC-002573","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42908933482000774","Contact",""
"a0SWE000003CHFr2AO","005al00000RVcKvAAL","false","FC-002186","","","","","","","","cm_Is_Existing_Customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FD9pYAG","","","","false","","42910836270739688","Contact",""
"a0SWE000003CHFs2AO","005al00000RVvFOAA1","false","FC-002187","","Industry","","","","","","cm_Industry_Code__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDAaYAO","","","","false","","42922993310384083","Account",""
"a0SWE000003CHKm2AO","005al00000RVcKvAAL","false","FC-002491","","","","","","","","LLC_BI__Approval_Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWE00000UNVwyYAH","","false","","42937821374556311","LLC_BI__Credit_Memo_Modifcation__c",""
"a0SWE000003CguI2AS","005al00000RVvFOAA1","false","FC-002581","","","","","","","","Email","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42941682173730543","Contact",""
"a0SWE000003CHFt2AO","005al00000RVvFOAA1","false","FC-002188","","Mailing City","","","","","","Mailing_City_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDAaYAO","","","","false","","42943242998380394","Contact",""
"a0SWE000003CHFu2AO","005al00000RVcKvAAL","false","FC-002189","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","2.0","","","false","","42947732255424194","Contact",""
"a0SWE000003Cgtg2AC","005al00000RVvFOAA1","false","FC-002543","","","","","","","","cm_Passport_Issuing_Country__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42948074330755074","Contact",""
"a0SWE000003CHFv2AO","005al00000RVcKvAAL","false","FC-002190","","","","","","","","cm_Passport_Issuing_Country__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","2.0","","","false","","42955708147574057","Contact",""
"a0SWE000003CgtJ2AS","005al00000RVvFOAA1","false","FC-002520","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42963508015219388","Contact",""
"a0SWE000003CgtD2AS","005al00000RVvFOAA1","false","FC-002514","","State","","","","","","Mailing_State_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42966195839692690","Contact",""
"a0SWE000003CguO2AS","005al00000RVvFOAA1","false","FC-002587","","","","","","","","LLC_BI__Identity_Verification_Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","","","false","","42969153747943585","Contact",""
"a0SWE000003CguP2AS","005al00000RVvFOAA1","false","FC-002588","","","","","","","","LLC_BI__Identity_Verification_Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","","","false","","42983282892472785","Contact",""
"a0SWE000003CH5M2AW","005al00000RVcKvAAL","false","FC-001535","","","","","New","","","LLC_BI__Approval_Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWE00000UNVfzYAH","","false","","42983664713190908","LLC_BI__Credit_Memo_Modifcation__c",""
"a0SWE000003CgtZ2AS","005al00000RVvFOAA1","false","FC-002536","","Primary ID Number","","","","","","LLC_BI__Drivers_License__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42994504337174287","Contact",""
"a0SWE000003Cgt62AC","005al00000RVvFOAA1","false","FC-002507","","Social Security Number (SSN)","","","","","XXXXXXXXX. Click here to view data -->","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","42998338116422114","Contact",""
"a0SWE000003CHFx2AO","005al00000RVcKvAAL","false","FC-002192","","","","","{{individual}}","","","LLC_BI__Connected_To__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FDBrYAO","","","","false","","438749374193074","LLC_BI__Connection__c",""
"a0SWE000003Cgt12AC","005al00000RVcKvAAL","false","FC-002502","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWE00000USgnVYAT","","false","","43961640791248635","LLC_BI__Legal_Entities__c",""
"a0SWE000003CHFy2AO","005al00000RVcKvAAL","false","FC-002193","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","44201598553324131","Contact",""
"a0SWE000003CHG02AO","005al00000RVcKvAAL","false","FC-002195","","Is your mailing address the same as your physical address?","","","Yes","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","","","","false","","45311666029076773","Contact",""
"a0SWE000003CHG22AO","005al00000RVcKvAAL","false","FC-002197","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9nYAG","","","","false","","48511666029076787","Account",""
"a0SWE000003CHG32AO","005al00000RVcKvAAL","false","FC-002198","","","","","","","","LLC_BI__Lookupkey__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWE00000UNVmfYAH","","false","","49441701790671659","LLC_BI__Product_Reference__r",""
"a0SWE000003CHG42AO","005al00000RVcKvAAL","false","FC-002199","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","2.0","","","false","","50051666029076773","Contact",""
"a0SWE000003CHG52AO","005al00000RVcKvAAL","false","FC-002200","","","","","true","","","cm_Is_Existing_Customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FD9nYAG","","","","false","","51731666029076771","Account",""
"a0SWE000003CHG72AO","005al00000RVcKvAAL","false","FC-002202","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","54831666029076774","Contact",""
"a0SWE000003CHG82AO","005al00000RVcKvAAL","false","FC-002203","","","","","","","","cm_Driver_License_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","2.0","","","false","","54861666029076789","Contact",""
"a0SWE000003CHG92AO","005al00000RVcKvAAL","false","FC-002204","","Is your mailing address the same as your physical address?","","","","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","","","","false","","55761598553324133","Contact",""
"a0SWE000003CHKo2AO","005al00000RVcKvAAL","false","FC-002493","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWE00000UNVwyYAH","","false","","575766443567986","LLC_BI__Credit_Memo_Modifcation__c",""
"a0SWE000003Cgt32AC","005al00000RVcKvAAL","false","FC-002504","","","","","","","","LLC_BI__Total_Direct_Exposure__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWE00000USiWKYA1","","false","","59711640791248637","Account",""
"a0SWE000003CHGD2A4","005al00000RVcKvAAL","false","FC-002208","","","","","","","","LLC_BI__Primary_ID_Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","61611598553324134","Contact",""
"a0SWE000003CHGE2A4","005al00000RVcKvAAL","false","FC-002209","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","","","","false","","61711598381727931","Contact",""
"a0SWE000003CHGF2A4","005al00000RVcKvAAL","false","FC-002210","","","","","{{individual}}","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDC5YAO","","","","false","","61841666029076795","LLC_BI__Debt__c",""
"a0SWE000003CHGG2A4","005al00000RVcKvAAL","false","FC-002211","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","62171598553324132","Contact",""
"a0SWE000003CHGH2A4","005al00000RVcKvAAL","false","FC-002212","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9nYAG","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","62281666029076782","Account",""
"a0SWE000003CHGL2A4","005al00000RVcKvAAL","false","FC-002216","","Primary ID Number","","","","","","LLC_BI__Drivers_License__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","63091598553324133","Contact",""
"a0SWE000003CHGM2A4","005al00000RVcKvAAL","false","FC-002217","","","","","","","","cm_State_ID_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","2.0","","","false","","64911666029076795","Contact",""
"a0SWE000003CHGO2A4","005al00000RVcKvAAL","false","FC-002219","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9nYAG","","","","false","","65161666029076771","Account",""
"a0SWE000003CHGP2A4","005al00000RVcKvAAL","false","FC-002220","","","","","","","","cm_Is_existing_customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FDCQYA4","","","","false","","65341666029076793","Contact",""
"a0SWE000003CHGQ2A4","005al00000RVcKvAAL","false","FC-002221","","Mailing Address","","","","","","OtherStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","","","","false","","66301666029076778","Contact",""
"a0SWE000003CHGS2A4","005al00000RVcKvAAL","false","FC-002223","","","","","","","","cm_Passport_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","2.0","","","false","","67661666029076779","Contact",""
"a0SWE000003CHGT2A4","005al00000RVcKvAAL","false","FC-002224","","Citizenship","","","","","","LLC_BI__Country_of_Citizenship__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","2.0","","","false","","67871598381727932","Contact",""
"a0SWE000003CHGV2A4","005al00000RVcKvAAL","false","FC-002226","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9nYAG","2.0","","","false","","68691666029076787","Account",""
"a0SWE000003CHGX2A4","005al00000RVcKvAAL","false","FC-002228","","","","","","","","MailingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","","","","false","","69411666029076794","Contact",""
"a0SWE000003CHGY2A4","005al00000RVcKvAAL","false","FC-002229","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9nYAG","","","","false","","69611666029076784","Account",""
"a0SWE000003CHGZ2A4","005al00000RVcKvAAL","false","FC-002230","","","","","{{artifact}}","","","LLC_BI__Loan__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FDC5YAO","","","","false","","71241666029076782","LLC_BI__Debt__c",""
"a0SWE000003CHGb2AO","005al00000RVcKvAAL","false","FC-002232","","","","","","","","LLC_BI__Employer_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","73061598553324135","Contact",""
"a0SWE000003CHGe2AO","005al00000RVcKvAAL","false","FC-002235","","","","","{{business}}","","","LLC_BI__Connected_From__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FDBrYAO","","","","false","","7438749374109374091","LLC_BI__Connection__c",""
"a0SWE000003CHGf2AO","005al00000RVcKvAAL","false","FC-002236","","","","","","","","LastName","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","74511598553324132","Contact",""
"a0SWE000003CHGh2AO","005al00000RVcKvAAL","false","FC-002238","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","2.0","","","false","","74871598381727933","Contact",""
"a0SWE000003CHGi2AO","005al00000RVcKvAAL","false","FC-002239","","City","","","","","","Mailing_City_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","","","","false","","75341598553324132","Contact",""
"a0SWE000003CHGj2AO","005al00000RVcKvAAL","false","FC-002240","","","","","","","","LLC_BI__Primary_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","2.0","","","false","","75471598381727928","Contact",""
"a0SWE000003CHGk2AO","005al00000RVcKvAAL","false","FC-002241","","","","","","","","LLC_BI__Primary_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","2.0","","","false","","75551598381727929","Contact",""
"a0SWE000003CHGm2AO","005al00000RVcKvAAL","false","FC-002243","","","","","","","","LLC_BI__Lookupkey__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWE00000UNVnUYAX","","false","","78781701790671657","LLC_BI__Product_Reference__r",""
"a0SWE000003CHGn2AO","005al00000RVcKvAAL","false","FC-002244","","State","","","","","","Mailing_State_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","79571598553324131","Contact",""
"a0SWE000003CHCq2AO","005al00000RVcKvAAL","false","FC-001999","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWE00000UNVm2YAH","","false","","80061663700626156","LLC_BI__Loan__c",""
"a0SWE000003CHGq2AO","005al00000RVcKvAAL","false","FC-002247","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9nYAG","","","","false","","80831666029076791","Account",""
"a0SWE000003CHGs2AO","005al00000RVcKvAAL","false","FC-002249","","","","","Rent- Reported via Online App","","","LLC_BI__Debt_Type__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FDC5YAO","","","","false","","81931666029076783","LLC_BI__Debt__c",""
"a0SWE000003CHGt2AO","005al00000RVcKvAAL","false","FC-002250","","","","","","","","LLC_BI__Primary_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","82341598553324135","Contact",""
"a0SWE000003CHGu2AO","005al00000RVcKvAAL","false","FC-002251","","","","","","","","LLC_BI__Identity_Verification_Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FDCQYA4","","","","false","","83201666029076777","Contact",""
"a0SWE000003CHGw2AO","005al00000RVcKvAAL","false","FC-002253","","","","","","","","cm_Passport_Issuing_Country__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","2.0","","","false","","84031666029076785","Contact",""
"a0SWE000003CHGx2AO","005al00000RVcKvAAL","false","FC-002254","","State","","","","","","OtherState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","2.0","","","false","","84251666029076777","Contact",""
"a0SWE000003CHGy2AO","005al00000RVcKvAAL","false","FC-002255","","ZIP","","","","","","Mailing_Zip_code_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCHYA4","2.0","","","false","","84371598553324136","Contact",""
"a0SWE000003CHH22AO","005al00000RVcKvAAL","false","FC-002259","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","","","","false","","86561666029076770","Contact",""
"a0SWE000003CHH52AO","005al00000RVcKvAAL","false","FC-002262","","","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","","","","false","","87531598381727930","Contact",""
"a0SWE000003CHH62AO","005al00000RVcKvAAL","false","FC-002263","","Are there additional business entities you need to add to the borrowing structure?","","","","","","cm_Additional_Business_Entities_Involved__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9nYAG","","","","false","","87571666029076788","Account",""
"a0SWE000003CHHA2A4","005al00000RVcKvAAL","false","FC-002267","","","","","Customer Reported","","","LLC_BI__Income_Source__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWE000003FD9VYAW","","","","false","","88741666029076783","LLC_BI__Income__c",""
"a0SWE000003CHHE2A4","005al00000RVcKvAAL","false","FC-002271","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","","","","false","","91691666029076779","Contact",""
"a0SWE000003CHHF2A4","005al00000RVcKvAAL","false","FC-002272","","Is Mailing Address Same as Physical Address?","","","","","","Business_Mailing_Address_Same_as_Physica__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9nYAG","","","","false","","91881666029076792","Account",""
"a0SWE000003CHHG2A4","005al00000RVcKvAAL","false","FC-002273","","ZIP","","","","","","OtherPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","2.0","","","false","","92141666029076796","Contact",""
"a0SWE000003Cgt22AC","005al00000RVcKvAAL","false","FC-002503","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWE00000USiWKYA1","","false","","92701640791248637","LLC_BI__Loan__c",""
"a0SWE000003CHHI2A4","005al00000RVcKvAAL","false","FC-002275","","Do you rent or own the current address?","","","","","","cm_Rent_or_Own_Current_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDCQYA4","","","","false","","92771666029076776","Contact",""
"a0SWE000003CHHL2A4","005al00000RVcKvAAL","false","FC-002278","","Mailing Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","","","","false","","97141598381727927","Contact",""
"a0SWE000003CHHM2A4","005al00000RVcKvAAL","false","FC-002279","","Primary ID Number","","","","","","LLC_BI__Drivers_License__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9pYAG","2.0","","","false","","97601598381727934","Contact",""
"a0SWE000003CHHN2A4","005al00000RVcKvAAL","false","FC-002280","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FD9nYAG","","","","false","","98461666029076791","Account",""
"a0SWE000003CHHO2A4","005al00000RVcKvAAL","false","FC-002281","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDD6YAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T4S000000CbmFUAS","Contact",""
"a0SWE000003CHHP2A4","005al00000RVcKvAAL","false","FC-002282","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDD6YAO","","","","false","","a3T4S000000CbmGUAS","Contact",""
"a0SWE000003CHHQ2A4","005al00000RVcKvAAL","false","FC-002283","","","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDD6YAO","","","","false","","a3T4S000000CbmHUAS","Contact",""
"a0SWE000003CHHR2A4","005al00000RVcKvAAL","false","FC-002284","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDD6YAO","","","","false","","a3T4S000000CbmIUAS","Contact",""
"a0SWE000003CHHS2A4","005al00000RVcKvAAL","false","FC-002285","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDD6YAO","2.0","","","false","","a3T4S000000CbmJUAS","Contact",""
"a0SWE000003CHHT2A4","005al00000RVcKvAAL","false","FC-002286","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWE000003FDD6YAO","2.0","","","false","","a3T4S000000CbmKUAS","Contact",""
