"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Category__c","nFORCE__Generator_Class__c","nFORCE__Layout_Description__c","nFORCE__Layout_Preview_Image__c","nFORCE__Visualforce_Page__c","nFORCE__lookupKey__c"
"a0bWD0000011Lu2YAE","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TwoColumnGrid","","","","42505775784311137"
"a0bWD0000011MYkYAM","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:13.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.TableLayout","","","","42505901863449006"
"a0bWD0000011L8HYAU","005al00000RVcKvAAL","false","SingleColumnGrid","2026-04-07T18:59:36.000Z","005al00000RVcKvAAL","2026-08-24T18:42:38.000Z","005al00000RVvFOAA1","2026-08-24T18:42:38.000Z","","Html.Layouts.SingleColumnGrid","","","","42506614757794195"
"a0bWD0000011MYlYAM","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T19:27:13.000Z","005al00000RVcKvAAL","2026-08-24T18:42:38.000Z","005al00000RVvFOAA1","2026-08-24T18:42:38.000Z","","Html.Layouts.TwoColumnGrid","","","","42507315721002361"
"a0bWD0000011Lu3YAE","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TwoColumnGrid","","","","42507820892210774"
"a0bWD0000011Lu4YAE","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.TableLayout","","","","42508134491991632"
"a0bWD0000011Lu5YAE","005al00000RVcKvAAL","false","a2Cbn000002Vb78","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TableLayout","","","","42509258042758591"
"a0bWD0000011L8IYAU","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T18:59:36.000Z","005al00000RVcKvAAL","2026-08-24T08:44:06.000Z","005al00000RVvFOAA1","2026-08-24T08:44:06.000Z","","Html.Layouts.TwoColumnGrid","","","","42509802156038037"
"a0bWD0000011Lu6YAE","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TableLayout","","","","42510440403380254"
"a0bWD0000011Lu7YAE","005al00000RVcKvAAL","false","a2Cbn000002Vb75","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42511214301761792"
"a0bWD0000011Lu8YAE","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42511270650214381"
"a0bWD0000011LBAYA2","005al00000RVcKvAAL","false","NoLayout","2026-04-07T18:59:36.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42511564498247485"
"a0bWD0000011Lu9YAE","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TableLayout","","","","42511598442063004"
"a0bWD0000011LfAYAU","005al00000RVcKvAAL","false","SingleColumnGrid","2026-04-07T19:27:09.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.SingleColumnGrid","","","","42511772001939529"
"a0bWD0000011LuAYAU","005al00000RVcKvAAL","false","a2Cbn000002Vb6m","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42512285356899736"
"a0bWD0000011L8JYAU","005al00000RVcKvAAL","false","NoLayout","2026-04-07T18:59:36.000Z","005al00000RVcKvAAL","2026-08-24T08:44:06.000Z","005al00000RVvFOAA1","2026-08-24T08:44:06.000Z","","Html.Layouts.NoLayout","","","","42512313932846743"
"a0bWD0000011LuBYAU","005al00000RVcKvAAL","false","a2Cbn000002Vb7A","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TableLayout","","","","42512366319919491"
"a0bWD0000011LuCYAU","005al00000RVcKvAAL","false","SingleColumnGrid","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.SingleColumnGrid","","","","42512371288320423"
"a0bWD0000011LuDYAU","005al00000RVcKvAAL","false","a313g0000008Q0H","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42512592996394429"
"a0bWD0000011LuEYAU","005al00000RVcKvAAL","false","a313g0000008Q0J","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TableLayout","","","","42512833461974174"
"a0bWD0000011LuFYAU","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TableLayout","","","","42513223401959593"
"a0bWD0000011LuGYAU","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.TableLayout","","","","42514201910875349"
"a0bWD0000011LuHYAU","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42514283443696225"
"a0bWD0000011LuIYAU","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TwoColumnGrid","","","","42514341799996466"
"a0bWD0000011LuJYAU","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TwoColumnGrid","","","","42514497863116894"
"a0bWD0000011LuKYAU","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TwoColumnGrid","","","","42514912579789297"
"a0bWD0000011LD9YAM","005al00000RVcKvAAL","false","TableLayout","2026-04-07T18:59:37.000Z","005al00000RVcKvAAL","2026-08-24T18:42:38.000Z","005al00000RVvFOAA1","2026-08-24T18:42:38.000Z","","Html.Layouts.TableLayout","","","","42514990913701727"
"a0bWD0000011LuLYAU","005al00000RVcKvAAL","false","a2Cbn000002Vb6m","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42515544701571219"
"a0bWD0000011LuMYAU","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42516159338981344"
"a0bWD0000011LuNYAU","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.TableLayout","","","","42517219940050404"
"a0bWD0000011LuOYAU","005al00000RVcKvAAL","false","a2Cbn000002Vb5n","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42517261604535394"
"a0bWD0000011LuPYAU","005al00000RVcKvAAL","false","a2Cbn000002Vb75","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42518356165752217"
"a0bWD0000011LuQYAU","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TableLayout","","","","42518437949778934"
"a0bWD0000011LDAYA2","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T18:59:37.000Z","005al00000RVcKvAAL","2026-08-24T18:42:38.000Z","005al00000RVvFOAA1","2026-08-24T18:42:38.000Z","","Html.Layouts.TwoColumnGrid","","","","42519078222946588"
"a0bWD0000011LuRYAU","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42519410722097127"
"a0bWD0000011L8KYAU","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T18:59:36.000Z","005al00000RVcKvAAL","2026-08-24T08:44:06.000Z","005al00000RVvFOAA1","2026-08-24T08:44:06.000Z","","Html.Layouts.TwoColumnGrid","","","","42519659145673702"
"a0bWD0000011LfBYAU","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:09.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42519660925557649"
"a0bWD0000011LuSYAU","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TwoColumnGrid","","","","42520379592744073"
"a0bWD0000011L5vYAE","005al00000RVcKvAAL","false","NoLayout","2026-04-07T18:59:36.000Z","005al00000RVcKvAAL","2026-08-24T18:42:38.000Z","005al00000RVvFOAA1","2026-08-24T18:42:38.000Z","","Html.Layouts.NoLayout","","","","42520714547557457"
"a0bWD0000011LuTYAU","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.NoLayout","","","","42520928322491718"
"a0bWD0000011LuUYAU","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42521186597015118"
"a0bWD0000011LuVYAU","005al00000RVcKvAAL","false","a313g0000008Q0M","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.TableLayout","","","","42521420366766488"
"a0bWD0000011LuWYAU","005al00000RVcKvAAL","false","a2Cbn000002Vb5o","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TwoColumnGrid","","","","42521466911276431"
"a0bWD0000011LuXYAU","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.TableLayout","","","","42521587643152495"
"a0bWD0000011LuYYAU","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.NoLayout","","","","42522279127230132"
"a0bWD0000011LuZYAU","005al00000RVcKvAAL","false","a2Cbn000002Vb76","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42522514250046521"
"a0bWD0000011LuaYAE","005al00000RVcKvAAL","false","a2Cbn000002Vb7Q","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.NoLayout","","","","42522728366047828"
"a0bWD0000011LubYAE","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TwoColumnGrid","","","","42522742040404222"
"a0bWD0000011LBBYA2","005al00000RVcKvAAL","false","TableLayout","2026-04-07T18:59:36.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TableLayout","","","","42523150986660680"
"a0bWD0000011LucYAE","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.TableLayout","","","","42524560834457938"
"a0bWD0000011LudYAE","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42524615961081221"
"a0bWD0000011LueYAE","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42524978311368333"
"a0bWD0000011LufYAE","005al00000RVcKvAAL","false","TwoColumnGrid","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.TwoColumnGrid","","","","42525496146706353"
"a0bWD0000011LugYAE","005al00000RVcKvAAL","false","NoLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-24T08:44:07.000Z","005al00000RVvFOAA1","2026-08-24T08:44:07.000Z","","Html.Layouts.NoLayout","","","","42526111246740641"
"a0bWD0000011LuhYAE","005al00000RVcKvAAL","false","TableLayout","2026-04-07T19:27:10.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","005al00000RVcKvAAL","2026-08-12T08:38:50.000Z","","Html.Layouts.TableLayout","","","","42526294784406726"
