"Id","OwnerId","IsDeleted","Name","LastViewedDate","LastReferencedDate","LLC_BI__Category__c","LLC_BI__lookupKey__c"
"a1fWE000002SqzrYAC","005al00000RVvFOAA1","false","NI+Depr+Amort-Divs / PP CPLTD","","","Accounting Grid (Ratios/Stats)","NIDeprAmortDivs_PP_CPLTD_ACCTGRD"
"a1fWE000002LEg4YAG","005al00000RVvFOAA1","false","Net Farm Income","","","Accounting Grid (AG Owner Operator)","NetFarmIncome_ACCTGRD"
"a1fWE000002LEg5YAG","005al00000RVvFOAA1","false","Net Farm Income from Oper.","","","Accounting Grid (AG Owner Operator)","NetFarmIncome_from_Operations_ACCTGRD"
"a1fWE000002LEg6YAG","005al00000RVvFOAA1","false","Net Income After Owner Withdrawals","","","Accounting Grid (AG Owner Operator)","NetIncome_AfterOwnerWithdrawals_ACCTGRD"
"a1fWE000002SqzsYAC","005al00000RVvFOAA1","false","Net Accounts Receivable Days","","","Accounting Grid (Ratios/Stats)","Net_Accounts_Receivable_Days_ACCTGRD"
"a1fWE000002SqztYAC","005al00000RVvFOAA1","false","Net Cash Flow","","","NOI Statement","Net_Cash_Flow"
"a1fWE000002UdOWYA0","005al00000RVvFOAA1","false","Net Cash Flow","","","Accounting Grid (Cash Accounting)","Net_Cash_Flow_ACCTGRD"
"a1fWE000002LEg7YAG","005al00000RVvFOAA1","false","Net Fixed Assets","","","Accounting Grid (Balance Sheet)","Net_Fixed_Assets_ACCTGRD"
"a1fWE000002LEgAYAW","005al00000RVvFOAA1","false","Net Intangible Assets","","","Accounting Grid (Balance Sheet)","Net_Intangible_Assets_ACCTGRD"
"a1fWE000002SqzwYAC","005al00000RVvFOAA1","false","Net Margin","","","Accounting Grid (Ratios/Stats)","Net_Margin_ACCTGRD"
"a1fWE000002LEgBYAW","005al00000RVvFOAA1","false","Net Operating Income","","","Accounting Grid (Cash Accounting)","Net_Operating_Income_ACCTGRD"
"a1fWE000002LEgCYAW","005al00000RVvFOAA1","false","Net Operating Profit","","","Accounting Grid (Income Statement)","Net_Operating_Profit_ACCTGRD"
"a1fWE000002LEgDYAW","005al00000RVvFOAA1","false","Net Profit","","","Accounting Grid (Income Statement)","Net_Profit_ACCTGRD"
"a1fWE000002SqzyYAC","005al00000RVvFOAA1","false","Net Profit Growth","","","Accounting Grid (Ratios/Stats)","Net_Profit_Growth_ACCTGRD"
"a1fWE000002SqzzYAC","005al00000RVvFOAA1","false","Net Sales Growth","","","Accounting Grid (Ratios/Stats)","Net_Sales_Growth_ACCTGRD"
"a1fWE000002Sr00YAC","005al00000RVvFOAA1","false","Net Sales/ Working Capital","","","Accounting Grid (Ratios/Stats)","Net_Sales_Working_Capital_ACCTGRD"
"a1fWE000002LEgEYAW","005al00000RVvFOAA1","false","Net Trade Receivables","","","Accounting Grid (Balance Sheet)","Net_Trade_Receivables_ACCTGRD"
"a1fWE000002Sr01YAC","005al00000RVvFOAA1","false","Net Worth Actual","","","Accounting Grid (Balance Sheet)","Net_WorthActual_ACCTGRD"
"a1fWE000002LEgFYAW","005al00000RVvFOAA1","false","Net Worth","","","Accounting Grid (Balance Sheet)","Net_Worth_ACCTGRD"
"a1fWE000002Sr02YAC","005al00000RVvFOAA1","false","Net Worth Growth","","","Accounting Grid (Ratios/Stats)","Net_Worth_Growth_ACCTGRD"
"a1fWE000002LEejYAG","005al00000RVvFOAA1","false","Non-Accounting","","","Accounting Grid (Other)","NonAccounting_ACCTGRD"
"a1fWE000002Sr03YAC","005al00000RVvFOAA1","false","Non-Cash Expense","","","Accounting Grid (Income Statement)","NonCash_Expense_ACCTGRD"
"a1fWE000002Sr04YAC","005al00000RVvFOAA1","false","Non-Cash Income","","","Accounting Grid (Income Statement)","NonCash_Income_ACCTGRD"
"a1fWE000002Sr05YAC","005al00000RVvFOAA1","false","Non-Farm Income","","","Accounting Grid (Cash Accounting)","NonFarm_Income_ACCTGRD"
"a1fWE000002Sr06YAC","005al00000RVvFOAA1","false","Non-Cash Interest Expense","","","Accounting Grid (Income Statement)","Non_Cash_Interest_Exp_ACCTGRD"
"a1fWE000002Sr07YAC","005al00000RVvFOAA1","false","Notes Receivable - CP","","","Accounting Grid (Balance Sheet)","Notes_Rec_CP_ACCTGRD"
"a1fWE000002Sr08YAC","005al00000RVvFOAA1","false","Officers' Compensation","","","Accounting Grid (Income Statement)","Officers_Compensation_ACCTGRD"
"a1fWE000002UdOXYA0","005al00000RVvFOAA1","false","Omissions of Assets or Liabilities","","","Accounting Grid (AG Owner Operator)","OmissionsofAssets_orLiabilities_ACCTGRD"
"a1fWE000002Sr09YAC","005al00000RVvFOAA1","false","Operating Interest","","","Accounting Grid (Cash Accounting)","Operating_Interest_ACCTGRD"
"a1fWE000002Sr0AYAS","005al00000RVvFOAA1","false","Operating Profit Growth","","","Accounting Grid (Ratios/Stats)","Operating_Profit_Growth_ACCTGRD"
"a1fWE000002Sr0BYAS","005al00000RVvFOAA1","false","Operating Profit Margin","","","Accounting Grid (Ratios/Stats)","Operating_Profit_Margin_ACCTGRD"
"a1fWE000002Sr0CYAS","005al00000RVvFOAA1","false","Operating Profit Margin (plus Depr)","","","Accounting Grid (Ratios/Stats)","Operating_Profit_Margin_plus_Depr_ACCTGRD"
"a1fWE000002Sr0DYAS","005al00000RVvFOAA1","false","Operator Draw","","","Accounting Grid (AG Owner Operator)","Operator_Draw_ACCTGRD"
"a1fWE000002UdOYYA0","005al00000RVvFOAA1","false","Other Adjustments - Breeding Livestock","","","Accounting Grid (AG Owner Operator)","OtherAdjustments_BreedingLivestock_ACCTGRD"
"a1fWE000002UdOZYA0","005al00000RVvFOAA1","false","Other Adjustments - Machinery","","","Accounting Grid (AG Owner Operator)","OtherAdjustments_Machinery_ACCTGRD"
"a1fWE000002UdOaYAK","005al00000RVvFOAA1","false","Other Net Worth Adjustments - Market Basis","","","Accounting Grid (AG Owner Operator)","OtherAdjustments_NetWorth_Market_Basis_ACCTGRD"
"a1fWE000002UdObYAK","005al00000RVvFOAA1","false","Other Adjustments - Other Capital Assets","","","Accounting Grid (AG Owner Operator)","OtherAdjustments_OtherCapitalAssets_ACCTGTD"
"a1fWE000002UdOcYAK","005al00000RVvFOAA1","false","Other Adjustments - Real Estate","","","Accounting Grid (AG Owner Operator)","OtherAdjustments_RealEstate_ACCTGRD"
"a1fWE000002UdOdYAK","005al00000RVvFOAA1","false","Other Capital Assets - Appreciation/Depreciation","","","Accounting Grid (AG Owner Operator)","OtherCapitalAssets_AppreciationorDepreciation_ACCTGRD"
"a1fWE000002Sr0FYAS","005al00000RVvFOAA1","false","Other Curr. Assets - Manual Adjust","","","Accounting Grid (Cash Accounting)","OtherCurrAssets_ManualAdjust_ACCTGRD"
"a1fWE000002Sr0GYAS","005al00000RVvFOAA1","false","Other Curr. Liabs - Manual Adj.","","","Accounting Grid (Cash Accounting)","OtherCurrLiabs_ManualAdjust_ACCTGRD"
"a1fWE000002LEgGYAW","005al00000RVvFOAA1","false","Other Current Assets Total Adjust.","","","Accounting Grid (AG Owner Operator)","OtherCurrentAssets_TotalAdjust_ACCTGRD"
"a1fWE000002LEgHYAW","005al00000RVvFOAA1","false","Other Current Liabs Total Adjust.","","","Accounting Grid (AG Owner Operator)","OtherCurrentLiabs_Total Adjust_ACCTGRD"
"a1fWE000002Sr0HYAS","005al00000RVvFOAA1","false","Other Accounts/Notes Rec - LTP","","","Accounting Grid (Balance Sheet)","Other_AccountsNotes_Rec_LTP_ACCTGRD"
"a1fWE000002Sr0IYAS","005al00000RVvFOAA1","false","Other Accounts Payable","","","Accounting Grid (Balance Sheet)","Other_Accounts_Payable_ACCTGRD"
"a1fWE000002Sr0JYAS","005al00000RVvFOAA1","false","Other Accounts Receivable - CP","","","Accounting Grid (Balance Sheet)","Other_Accounts_Receivable_CP_ACCTGRD"
"a1fWE000002Sr0KYAS","005al00000RVvFOAA1","false","Other Accruals","","","Accounting Grid (Balance Sheet)","Other_Accruals_ACCTGRD"
"a1fWE000002Sr0LYAS","005al00000RVvFOAA1","false","Other Cash & Equivalents","","","Accounting Grid (Balance Sheet)","Other_Cash_Equivalents_ACCTGRD"
"a1fWE000002Sr0PYAS","005al00000RVvFOAA1","false","Other Due from Related Co - LTP","","","Accounting Grid (Balance Sheet)","Other_Due_from_Related_Co_LTP_ACCTGRD"
"a1fWE000002Sr0QYAS","005al00000RVvFOAA1","false","Other Equity","","","Accounting Grid (Balance Sheet)","Other_Equity_ACCTGRD"
"a1fWE000002Sr0RYAS","005al00000RVvFOAA1","false","Other Expense","","","Accounting Grid (Income Statement)","Other_Expense_ACCTGRD"
"a1fWE000002Sr0SYAS","005al00000RVvFOAA1","false","Other Extraordinary Item","","","Accounting Grid (Income Statement)","Other_Extraordinary_Item_ACCTGRD"
"a1fWE000002Sr0TYAS","005al00000RVvFOAA1","false","Other Farm Income","","","Accounting Grid (Cash Accounting)","Other_Farm_Income_ACCTGRD"
"a1fWE000002Sr0UYAS","005al00000RVvFOAA1","false","Other Fixed Assets","","","Accounting Grid (Balance Sheet)","Other_Fixed_Assets_ACCTGRD"
"a1fWE000002Sr0VYAS","005al00000RVvFOAA1","false","Other Gen & Admin Expense","","","Accounting Grid (Income Statement)","Other_Gen_Admin_Expense_ACCTGRD"
"a1fWE000002Sr0WYAS","005al00000RVvFOAA1","false","Other Income","","","Accounting Grid (Income Statement)","Other_Income_ACCTGRD"
"a1fWE000002Sr0YYAS","005al00000RVvFOAA1","false","Other Investments","","","Accounting Grid (Balance Sheet)","Other_Investments_ACCTGRD"
"a1fWE000002Sr0aYAC","005al00000RVvFOAA1","false","Other Non-Op Current Assets","","","Accounting Grid (Balance Sheet)","Other_NonOp_Current_Assets_ACCTGRD"
"a1fWE000002Sr0bYAC","005al00000RVvFOAA1","false","Other Non-Op Current Liabs","","","Accounting Grid (Balance Sheet)","Other_NonOp_Current_Liabs_ACCTGRD"
"a1fWE000002Sr0cYAC","005al00000RVvFOAA1","false","Other Non-Op Non-Cur Assets","","","Accounting Grid (Balance Sheet)","Other_NonOp_NonCur_Assets_ACCTGRD"
"a1fWE000002Sr0dYAC","005al00000RVvFOAA1","false","Other Non-Op Non-Cur Liabs","","","Accounting Grid (Balance Sheet)","Other_NonOp_NonCur_Liabs_ACCTGRD"
"a1fWE000002Sr0eYAC","005al00000RVvFOAA1","false","Other Non-Recurring Expenses","","","NOI Statement","Other_NonRecurring_Expenses"
"a1fWE000002Sr0hYAC","005al00000RVvFOAA1","false","Other Operating Current Assets","","","Accounting Grid (Balance Sheet)","Other_Operating_Current_Assets_ACCTGRD"
"a1fWE000002Sr0iYAC","005al00000RVvFOAA1","false","Other Operating Current Liabs","","","Accounting Grid (Balance Sheet)","Other_Operating_Current_Liabs_ACCTGRD"
"a1fWE000002Sr0jYAC","005al00000RVvFOAA1","false","Other Operating Expense","","","Accounting Grid (Income Statement)","Other_Operating_Expense_ACCTGRD"
"a1fWE000002Sr0kYAC","005al00000RVvFOAA1","false","Other Operating Non-Cur Assets","","","Accounting Grid (Balance Sheet)","Other_Operating_NonCur_Assets_ACCTGRD"
"a1fWE000002Sr0lYAC","005al00000RVvFOAA1","false","Other Operating Non-Cur Liabs","","","Accounting Grid (Balance Sheet)","Other_Operating_NonCur_Liabs_ACCTGRD"
"a1fWE000002Sr0mYAC","005al00000RVvFOAA1","false","Other Receivables - CP","","","Accounting Grid (Balance Sheet)","Other_Receivables_CP_ACCTGRD"
"a1fWE000002Sr0nYAC","005al00000RVvFOAA1","false","Other Recurring Expenses","","","NOI Statement","Other_Recurring_Expenses"
"a1fWE000002Sr0oYAC","005al00000RVvFOAA1","false","Other Reserves","","","Accounting Grid (Balance Sheet)","Other_Reserves_ACCTGRD"
"a1fWE000002Sr0pYAC","005al00000RVvFOAA1","false","Other Taxes Payable","","","Accounting Grid (Balance Sheet)","Other_Taxes_Payable_ACCTGRD"
"a1fWE000002Sr0qYAC","005al00000RVvFOAA1","false","Overdrafts - Book","","","Accounting Grid (Balance Sheet)","Overdrafts_Book_ACCTGRD"
"a1fWE000002Sr0rYAC","005al00000RVvFOAA1","false","Overdrafts - Financing","","","Accounting Grid (Balance Sheet)","Overdrafts_Financing_ACCTGRD"
"a1fWE000002Sr0sYAC","005al00000RVvFOAA1","false","Owner Withdrawal","","","Accounting Grid (Cash Accounting)","Owner_Withdrawal_ACCTGRD"
"a1fWE000002Sr0tYAC","005al00000RVvFOAA1","false","PFS - Adjustments to Net Worth","","","Accounting Grid (Individual)","PFS_Adj_to_Net_Worth_ACCTGRD"
"a1fWE000002LEgIYAW","005al00000RVvFOAA1","false","PFS - Adjusted Net Worth","","","Accounting Grid (Individual)","PFS_Adjusted_Net_Worth_ACCTGRD"
"a1fWE000002UdOeYAK","005al00000RVvFOAA1","false","PFS - Liabilities","","","Accounting Grid (Individual)","PFS_Liabilities_ACCTGRD"
"a1fWE000002LEgJYAW","005al00000RVvFOAA1","false","PFS - Liquid Assets","","","Accounting Grid (Individual)","PFS_Liquid_Assets_ACCTGRD"
"a1fWE000002LEeoYAG","005al00000RVvFOAA1","false","PFS - Non-Liquid Assets","","","Accounting Grid (Individual)","PFS_Non_Liquid_Assets_ACCTGRD"
"a1fWE000002LEgKYAW","005al00000RVvFOAA1","false","PFS - Stated Net Worth","","","Accounting Grid (Individual)","PFS_Stated_Net_Worth_ACCTGRD"
"a1fWE000002LEewYAG","005al00000RVvFOAA1","false","PFS - Total Assets","","","Accounting Grid (Individual)","PFS_Total_Assets_ACCTGRD"
"a1fWE000002Sr0uYAC","005al00000RVvFOAA1","false","PFS - Total Current Assets","","","Accounting Grid (AG Owner Operator)","PFS_Total_Current_Assets_ACCTGRD"
"a1fWE000002Sr0vYAC","005al00000RVvFOAA1","false","PFS - Total Current Liabilities","","","Accounting Grid (AG Owner Operator)","PFS_Total_Current_Liabilities_ACCTGRD"
"a1fWE000002Sr0wYAC","005al00000RVvFOAA1","false","PFS - Total Intermediate Assets","","","Accounting Grid (AG Owner Operator)","PFS_Total_Intermediate_Assets_ACCTGRD"
"a1fWE000002Sr0xYAC","005al00000RVvFOAA1","false","PFS - Total Intermediate Liabs","","","Accounting Grid (AG Owner Operator)","PFS_Total_Intermediate_Liabs_ACCTGRD"
"a1fWE000002LEgLYAW","005al00000RVvFOAA1","false","PFS - Total Liabilities","","","Accounting Grid (Individual)","PFS_Total_Liabilities_ACCTGRD"
"a1fWE000002Sr0yYAC","005al00000RVvFOAA1","false","PFS - Total Long Term Assets","","","Accounting Grid (AG Owner Operator)","PFS_Total_Long_Term_Assets_ACCTGRD"
"a1fWE000002Sr0zYAC","005al00000RVvFOAA1","false","PFS - Total Long Term Liabilities","","","Accounting Grid (Individual)","PFS_Total_Long_Term_Liabs_ACCTGRD"
"a1fWE000002Sr13YAC","005al00000RVvFOAA1","false","Paid In Capital","","","Accounting Grid (Balance Sheet)","Paid_In_Capital_ACCTGRD"
"a1fWE000002LEgMYAW","005al00000RVvFOAA1","false","Partial Year Adjustment","","","Accounting Grid (Other)","Partial_Year_Adjustment_ACCTGRD"
"a1fWE000002Sr14YAC","005al00000RVvFOAA1","false","Partners Capital Accounts","","","Accounting Grid (Balance Sheet)","Partners_Capital_Accounts_ACCTGRD"
"a1fWE000002Sr15YAC","005al00000RVvFOAA1","false","Payroll And Benefits","","","NOI Statement","Payroll_And_Benefits"
"a1fWE000002Sr17YAC","005al00000RVvFOAA1","false","Personnel Expense","","","Accounting Grid (Income Statement)","Personnel_Expense_ACCTGRD"
"a1fWE000002Sr18YAC","005al00000RVvFOAA1","false","Preferred Stock","","","Accounting Grid (Balance Sheet)","Preferred_Stock_ACCTGRD"
"a1fWE000002LEgOYAW","005al00000RVvFOAA1","false","Prepaid Exp Total Adjust.","","","Accounting Grid (AG Owner Operator)","PrepaidExp_TotalAdjust_ACCTGRD"
"a1fWE000002Sr19YAC","005al00000RVvFOAA1","false","Prepaids/Deferreds - CP","","","Accounting Grid (Balance Sheet)","PrepaidsDeferreds_CP_ACCTGRD"
"a1fWE000002Sr1AYAS","005al00000RVvFOAA1","false","Prepaids/Deferreds - LTP","","","Accounting Grid (Balance Sheet)","PrepaidsDeferreds_LTP_ACCTGRD"
"a1fWE000002Sr1BYAS","005al00000RVvFOAA1","false","Prepaids/Deferreds - Manual Adjust","","","Accounting Grid (Cash Accounting)","PrepaidsDeferreds_ManualAdjust_ACCTGRD"
"a1fWE000002Sr1DYAS","005al00000RVvFOAA1","false","Prior Period CPLTD Total","","","Accounting Grid (Balance Sheet)","Prior_Period_CPLTD_Total_ACCTGRD"
"a1fWE000002Sr1EYAS","005al00000RVvFOAA1","false","Prior Period Farm EBIT","","","Accounting Grid (AG Owner Operator)","Prior_Period_Farm_EBIT_ACCTGRD"
"a1fWE000002Sr1FYAS","005al00000RVvFOAA1","false","Prior Period Net Profit","","","Accounting Grid (Income Statement)","Prior_Period_Net_Profit_ACCTGRD"
"a1fWE000002Sr1GYAS","005al00000RVvFOAA1","false","Prior Period Net Worth","","","Accounting Grid (Balance Sheet)","Prior_Period_Net_Worth_ACCTGRD"
"a1fWE000002Sr1HYAS","005al00000RVvFOAA1","false","Prior Period Operating Profit","","","Accounting Grid (Income Statement)","Prior_Period_Operating_Profit_ACCTGRD"
"a1fWE000002Sr1JYAS","005al00000RVvFOAA1","false","Prior Period Total Assets","","","Accounting Grid (Balance Sheet)","Prior_Period_Total_Assets_ACCTGRD"
"a1fWE000002Sr1KYAS","005al00000RVvFOAA1","false","Prior Period Total Farm Assets","","","Accounting Grid (AG Owner Operator)","Prior_Period_Total_Farm_Assets_ACCTGRD"
"a1fWE000002Sr1LYAS","005al00000RVvFOAA1","false","Prior Period Total Farm Equity","","","Accounting Grid (AG Owner Operator)","Prior_Period_Total_Farm_Equity_ACCTGRD"
"a1fWE000002Sr1MYAS","005al00000RVvFOAA1","false","Prior Period Total Liabilities","","","Accounting Grid (Balance Sheet)","Prior_Period_Total_Liabilities_ACCTGRD"
"a1fWE000002Sr1NYAS","005al00000RVvFOAA1","false","Prior Period Total Sales","","","Accounting Grid (Income Statement)","Prior_Period_Total_Sales_ACCTGRD"
"a1fWE000002LEgPYAW","005al00000RVvFOAA1","false","Profit Before Extraordinary Items","","","Accounting Grid (Income Statement)","Profit_Before_Extraordinary_Items_ACCTGRD"
"a1fWE000002LEgQYAW","005al00000RVvFOAA1","false","Profit Before Taxes","","","Accounting Grid (Income Statement)","Profit_Before_Taxes_ACCTGRD"
"a1fWE000002Sr1OYAS","005al00000RVvFOAA1","false","Profit Sharing Plan Contribution","","","Accounting Grid (Balance Sheet)","Profit_Sharing_Plan_Contribution_ACCTGRD"
"a1fWE000002Sr1PYAS","005al00000RVvFOAA1","false","Proforma CFC (TCF)","","","Accounting Grid (Ratios/Stats)","Proforma_CFC_TCF_ACCTGRD"
"a1fWE000002Sr1QYAS","005al00000RVvFOAA1","false","Property Taxes","","","NOI Statement","Property_Taxes"
"a1fWE000002Sr1RYAS","005al00000RVvFOAA1","false","Purchased Breeding Stock","","","Accounting Grid (AG Owner Operator)","Purchased_Breeding_Stock_ACCTGRD"
"a1fWE000002UdOfYAK","005al00000RVvFOAA1","false","Purchases - Breeding Livestock","","","Accounting Grid (AG Owner Operator)","Purchases_BreedingLivestock_ACCTGRD"
"a1fWE000002UdOgYAK","005al00000RVvFOAA1","false","Purchases - Machinery","","","Accounting Grid (AG Owner Operator)","Purchases_Machinery_ACCTGRD"
"a1fWE000002UdOhYAK","005al00000RVvFOAA1","false","Purchases - Other Capital Assets","","","Accounting Grid (AG Owner Operator)","Purchases_OtherCapitalAssets_ACCTGRD"
"a1fWE000002UdOiYAK","005al00000RVvFOAA1","false","Purchases - Real Estate","","","Accounting Grid (AG Owner Operator)","Purchases_RealEstate_ACCTGRD"
"a1fWE000002Sr1SYAS","005al00000RVvFOAA1","false","Quick Ratio","","","Accounting Grid (Ratios/Stats)","Quick_Ratio_ACCTGRD"
"a1fWE000002Sr1TYAS","005al00000RVvFOAA1","false","Raised Breeding Stock","","","Accounting Grid (AG Owner Operator)","Raised_Breeding_Stock_ACCTGRD"
"a1fWE000002Sr1UYAS","005al00000RVvFOAA1","false","Raw Materials","","","Accounting Grid (Balance Sheet)","Raw_Materials_ACCTGRD"
"a1fWE000002UdOjYAK","005al00000RVvFOAA1","false","Real Estate - Appreciation/Depreciation","","","Accounting Grid (AG Owner Operator)","RealEstate_AppreciationorDepreciation_ACCTGRD"
"a1fWE000002Sr1VYAS","005al00000RVvFOAA1","false","Reconciled Value","","","NOI Statement","Reconciled Value"
"a1fWE000002Sr1XYAS","005al00000RVvFOAA1","false","Repairs and Maintenance","","","NOI Statement","Repairs_And_Maintenance"
"a1fWE000002UdOkYAK","005al00000RVvFOAA1","false","Reported Ending Net Worth - Cost Basis","","","Accounting Grid (AG Owner Operator)","ReportedEnding_NetWorth_CostBasis_ACCTGRD"
"a1fWE000002Sr1ZYAS","005al00000RVvFOAA1","false","Residential Vacancy Rate","","","NOI Statement","Res_Vacancy_Rate"
"a1fWE000002LEgSYAW","005al00000RVvFOAA1","false","Residential Potential Gross Income","","","NOI Statement","Residential_Potential_Gross_Income"
"a1fWE000002Sr1aYAC","005al00000RVvFOAA1","false","Retained Earnings","","","Accounting Grid (Balance Sheet)","Retained_Earnings_ACCTGRD"
"a1fWE000002Sr1cYAC","005al00000RVvFOAA1","false","Return on Assets","","","Accounting Grid (Ratios/Stats)","Return_on_Assets_ACCTGRD"
"a1fWE000002Sr1dYAC","005al00000RVvFOAA1","false","Return on Equity","","","Accounting Grid (Ratios/Stats)","Return_on_Equity_ACCTGRD"
"a1fWE000002Sr1eYAC","005al00000RVvFOAA1","false","Returns & Allowances","","","Accounting Grid (Income Statement)","Returns_Allowances_ACCTGRD"
"a1fWE000002Sr1fYAC","005al00000RVvFOAA1","false","Revolving Line of Credit","","","Accounting Grid (Balance Sheet)","Revolving_Line_of_Credit_ACCTGRD"
"a1fWE000002Sr1gYAC","005al00000RVvFOAA1","false","ST Loans Payable-Bank","","","Accounting Grid (Balance Sheet)","ST_Loans_PayableBank_ACCTGRD"
"a1fWE000002Sr1hYAC","005al00000RVvFOAA1","false","ST Loans Payable-Other","","","Accounting Grid (Balance Sheet)","ST_Loans_PayableOther_ACCTGRD"
"a1fWE000002Sr1iYAC","005al00000RVvFOAA1","false","ST Notes Payable","","","Accounting Grid (Balance Sheet)","ST_Notes_Payable_ACCTGRD"
"a1fWE000002Sr1kYAC","005al00000RVvFOAA1","false","Sales/Revenues","","","Accounting Grid (Income Statement)","SalesRevenues_ACCTGRD"
"a1fWE000002UdOlYAK","005al00000RVvFOAA1","false","Sales - Breeding Livestock","","","Accounting Grid (AG Owner Operator)","Sales_Livestock_ACCTGRD"
"a1fWE000002UdOmYAK","005al00000RVvFOAA1","false","Sales - Machinery","","","Accounting Grid (AG Owner Operator)","Sales_Machinery_ACCTGRD"
"a1fWE000002UdOnYAK","005al00000RVvFOAA1","false","Sales - Other Capital Assets","","","Accounting Grid (AG Owner Operator)","Sales_OtherCapitalAssets_ACCTGRD"
"a1fWE000002UdOoYAK","005al00000RVvFOAA1","false","Sales - Real Estate","","","Accounting Grid (AG Owner Operator)","Sales_RealEstate_ACCTGRD"
"a1fWE000002Sr1lYAC","005al00000RVvFOAA1","false","Sch. C - Amortization Expense","","","Accounting Grid (Individual)","Sch_C_Amortization_Expense_ACCTGRD"
"a1fWE000002Sr1mYAC","005al00000RVvFOAA1","false","Sch. C - COGS","","","Accounting Grid (Individual)","Sch_C_COGS_ACCTGRD"
"a1fWE000002Sr1nYAC","005al00000RVvFOAA1","false","Sch. C - COGS Depreciation","","","Accounting Grid (Individual)","Sch_C_COGS_Depreciation_ACCTGRD"
"a1fWE000002Sr1oYAC","005al00000RVvFOAA1","false","Sch. C - Cash Flow Adjustments","","","Accounting Grid (Individual)","Sch_C_Cash_Flow_Adj_ACCTGRD"
"a1fWE000002Sr1pYAC","005al00000RVvFOAA1","false","Sch. C - Depreciation Expense","","","Accounting Grid (Individual)","Sch_C_Depreciation_Expense_ACCTGRD"
"a1fWE000002Sr1qYAC","005al00000RVvFOAA1","false","Sch. C - Expenses","","","Accounting Grid (Individual)","Sch_C_Expenses_ACCTGRD"
"a1fWE000002Sr1rYAC","005al00000RVvFOAA1","false","Sch. C - Expenses for Primary Residence","","","Accounting Grid (Individual)","Sch_C_Expenses_for_Primary_Residence_ACCTGRD"
"a1fWE000002LEgTYAW","005al00000RVvFOAA1","false","Sch. C - Gross Income","","","Accounting Grid (Individual)","Sch_C_Gross_Income_ACCTGRD"
"a1fWE000002LEgUYAW","005al00000RVvFOAA1","false","Sch. C - Gross Profit","","","Accounting Grid (Individual)","Sch_C_Gross_Profit_ACCTGRD"
"a1fWE000002Sr1sYAC","005al00000RVvFOAA1","false","Sch. C - Gross Sales","","","Accounting Grid (Individual)","Sch_C_Gross_Sales_ACCTGRD"
"a1fWE000002Sr1tYAC","005al00000RVvFOAA1","false","Sch. C - Interest Expense","","","Accounting Grid (Individual)","Sch_C_Interest_Expense_ACCTGRD"
"a1fWE000002LEgVYAW","005al00000RVvFOAA1","false","Sch. C - Net Profit (Loss)","","","Accounting Grid (Individual)","Sch_C_Net_Profit_Loss_ACCTGRD"
"a1fWE000002LEgWYAW","005al00000RVvFOAA1","false","Sch. C - Net Sales","","","Accounting Grid (Individual)","Sch_C_Net_Sales_ACCTGRD"
"a1fWE000002Sr1uYAC","005al00000RVvFOAA1","false","Sch. C - Other Income","","","Accounting Grid (Individual)","Sch_C_Other_Income_ACCTGRD"
"a1fWE000002Sr1vYAC","005al00000RVvFOAA1","false","Sch. C - Other Interest Expense","","","Accounting Grid (Individual)","Sch_C_Other_Interest_Expense_ACCTGRD"
"a1fWE000002Sr1wYAC","005al00000RVvFOAA1","false","Sch. C - Returns & Allowances","","","Accounting Grid (Individual)","Sch_C_Returns_Allowances_ACCTGRD"
"a1fWE000002LEgXYAW","005al00000RVvFOAA1","false","Sch. C - Total Cash Flow","","","Accounting Grid (Individual)","Sch_C_Total_Cash_Flow_ACCTGRD"
"a1fWE000002LEgYYAW","005al00000RVvFOAA1","false","Sch. C - Total Expenses","","","Accounting Grid (Individual)","Sch_C_Total_Expenses_ACCTGRD"
"a1fWE000002Sr1xYAC","005al00000RVvFOAA1","false","Sch. E - Amortization","","","Accounting Grid (Individual)","Sch_E_ Amortization_ACCTGRD"
"a1fWE000002Sr1yYAC","005al00000RVvFOAA1","false","Sch. E - Depreciation","","","Accounting Grid (Individual)","Sch_E_ Depreciation_ACCTGRD"
"a1fWE000002Sr1zYAC","005al00000RVvFOAA1","false","Sch. E - Mortgage Interest Expense","","","Accounting Grid (Individual)","Sch_E_ Mortgage_Interest_Expense_ACCTGRD"
"a1fWE000002Sr20YAC","005al00000RVvFOAA1","false","Sch. E - Other Interest Expense","","","Accounting Grid (Individual)","Sch_E_ Other_Interest_Expense_ACCTGRD"
"a1fWE000002Sr21YAC","005al00000RVvFOAA1","false","Sch. E - Rents Received","","","Accounting Grid (Individual)","Sch_E_ Rents_Received _ACCTGRD"
"a1fWE000002Sr22YAC","005al00000RVvFOAA1","false","Sch. E - Royalties Received","","","Accounting Grid (Individual)","Sch_E_ Royalties_Received _ACCTGRD"
"a1fWE000002Sr23YAC","005al00000RVvFOAA1","false","Sch. E - Cash Flow Adjustments","","","Accounting Grid (Individual)","Sch_E_Cash_Flow_Adj_ACCTGRD"
"a1fWE000002Sr24YAC","005al00000RVvFOAA1","false","Sch. E - Expenses","","","Accounting Grid (Individual)","Sch_E_Expenses_ACCTGRD"
"a1fWE000002Sr25YAC","005al00000RVvFOAA1","false","Sch. E - Income from Estates & Trusts","","","Accounting Grid (Individual)","Sch_E_Income_from_Estates_and_Trusts_ACCTGRD"
