"Id","IsDeleted","Name","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Filter_Criteria__c","nFORCE__Layout__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c"
"a0vWD00000B9lRPYAZ","false","SC-000027260","a0qWD00000GT9eIYAT","2.01","LLC_BI__Entity_ID","","","","false","a0vWD00000B9kXAYAZ","LLC_BI__Legal_Entities__r","","","false","42211829040915748","LLC_BI__Legal_Entities__c"
"a0vWD00000B9kXAYAZ","false","SC-000023890","a0qWD00000GT9eIYAT","1.01","","","","","false","","","","","false","42464104325826181","LLC_BI__Loan__c"
"a0vWD00000B9qmmYAB","false","SC-000029355","a0qWD00000GT9eIYAT","3.01","","","","","false","a0vWD00000B9lRPYAZ","LLC_BI__Account__r","","","false","42830814823181557","Account"
"a0vWD00000BD6XgYAL","false","SC-000029524","a0qWD00000GT9eIYAT","4.01","LLC_BI__Bundle_ID","","","","false","a0vWD00000B9qmmYAB","LLC_BI__Underwriting_Bundle__r","","","false","42831480109477884","LLC_BI__Underwriting_Bundle__c"
