"Id","OwnerId","IsDeleted","Name","nFORCE__Category__c","nFORCE__Generator_Class__c","nFORCE__Layout_Description__c","nFORCE__Layout_Preview_Image__c","nFORCE__Visualforce_Page__c","nFORCE__lookupKey__c"
"a0bWD0000011TQoYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","2C200A0F4B184964B07E2873243D2A40"
"a0bWD0000011TYfYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","31521663700626754"
"a0bWD0000011TTRYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","32101620937673259"
"a0bWD0000011TTSYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","32291619447516420"
"a0bWD0000011TYgYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","33181640791249088"
"a0bWD0000011TTTYA2","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","33721619447516419"
"a0bWD0000011UETYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","34791641348182005"
"a0bWD0000011TQpYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","353E24340F734217B5262631026B0959"
"a0bWD0000011TMAYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","35811602764632751"
"a0bWD0000011UEUYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","36231641831942810"
"a0bWD0000011UEVYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","36601641831942814"
"a0bWD0000011UEWYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","36651641354326566"
"a0bWD0000011TTUYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","36931620937673260"
"a0bWD0000011TTVYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","37061620937673260"
"a0bWD0000011TTWYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","37721619447516418"
"a0bWD0000011TQqYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","3830214D62094B69B7636616061D7F51"
"a0bWD0000011UEXYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","38451641354326565"
"a0bWD0000011TMBYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","39161666029078571"
"a0bWD0000011UEYYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","40571641831942814"
"a0bWD0000011UEZYA2","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","41291641348182005"
