"Id","OwnerId","IsDeleted","Name","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Primary_Button_Text__c","nPortal__Is_Portal_Enabled__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nPortal__OA_Credit_Pull_Required__c"
"a2Dbn000005il2LEAQ","005bn000003k2JdAAI","","19366","","","","","","","","","","","","","","","","","","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Manual Underwriting""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Manual Underwriting - Counter Offer""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2REAQ","005bn000003k2JdAAI","","19372","","","","","","","","","","","","","","","","","","{{IF=""A OR B OR C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Submit for Approval""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Manual Underwriting""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Manual Underwriting - Counter Offer""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EVEAY","005bn000003k2JdAAI","","19838","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53UEAS","","","","","false"
"a2Dbn000005il2AEAQ","005bn000003k2JdAAI","","19355","","","","","","","","","","","","","","","","","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Qualification""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Credit Underwriting""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2SEAQ","005bn000003k2JdAAI","","19373","","","","","","","","","","","","","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635ErEAI","005bn000003k2JdAAI","","19860","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53XEAS","","","","","false"
"a2Dbn00000637HFEAY","005bn000003k2JdAAI","","19776","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFaEAO","","","","","false"
"a2Dbn00000637H4EAI","005bn000003k2JdAAI","","19765","","","","","","","","","","","","","","","","","","{{IF=""(A AND B) OR (C AND D)""}}{{COND=""A"" FIELD=""LLC_BI__Application__c.Id"" NOT=""""}}{{COND=""B"" FIELD=""LLC_BI__Application__c.nPortal__Status__c"" IS=""In-Progress""}}{{COND=""C"" FIELD=""LLC_BI__Deposit__c.Id"" NOT=""""}}{{COND=""D"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Application__r.nPortal__Status__c"" IS=""In-Progress""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000LTFZEA4","","","","","false"
"a2Dbn000005il2jEAA","005bn000003k2JdAAI","","19390","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005e7pVEAQ","005bn000003k2JdAAI","","19341","","","","","","","","","","","","","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""Account.LLC_BI__Is_Individual__c"" IS=""1""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000J53REAS","","","","","false"
"a2Dbn000005il2mEAA","005bn000003k2JdAAI","","19393","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005VLwdEAG","005bn000003pcUiAAI","","19332","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J531EAC","","","","","false"
"a2Dbn00000635EmEAI","005bn000003k2JdAAI","","19855","","","","","","","","","","","","","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product__c"" NOT=""Tax Favored Account Plan""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000J53XEAS","","","","","false"
"a2Dbn000005il2hEAA","005bn000003k2JdAAI","","19388","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EsEAI","005bn000003k2JdAAI","","19861","","","","","","","","","","","","","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Status__c"" NOT=""Open""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000LTFdEAO","","","","","false"
"a2Dbn000005VLwfEAG","005bn000003pcUiAAI","","19334","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J531EAC","","","","","false"
"a2Dbn00000637HAEAY","005bn000003k2JdAAI","","19771","","","","","","","","","","","","","","","","","","{{IF=""(A OR B) AND C""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Status__c"" IS=""Ready for Funding""}}{{COND=""B"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""C"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Application__r.nPortal__Status__c"" NOT=""Declined""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000LTFZEA4","","","","","false"
"a2Dbn000005VLwbEAG","005bn000003pcUiAAI","","19330","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J531EAC","","","","","false"
"a2Dbn000005il2pEAA","005bn000003k2JdAAI","","19396","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EuEAI","005bn000003k2JdAAI","","19863","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFdEAO","","","","","false"
"a2Dbn000005il2nEAA","005bn000003k2JdAAI","","19394","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000637H5EAI","005bn000003k2JdAAI","","19766","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFZEA4","","","","","false"
"a2Dbn000005iq0wEAA","005bn000003k2JdAAI","","19500","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EGEAY","005bn000003k2JdAAI","","19823","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFiEAO","","","","","false"
"a2Dbn000005VLwjEAG","005bn000003pcUiAAI","","19338","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J531EAC","","","","","false"
"a2Dbn00000637HCEAY","005bn000003k2JdAAI","","19773","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFaEAO","","","","","false"
"a2Dbn00000637HDEAY","005bn000003k2JdAAI","","19774","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFaEAO","","","","","false"
"a2Dbn000005e7pWEAQ","005bn000003k2JdAAI","","19342","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53REAS","","","","","false"
"a2Dbn000005VLwgEAG","005bn000003pcUiAAI","","19335","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J531EAC","","","","","false"
"a2Dbn000005iq0kEAA","005bn000003k2JdAAI","","19488","","","","","","","","","","","","","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Manual Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000637HEEAY","005bn000003k2JdAAI","","19775","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFaEAO","","","","","false"
"a2Dbn000005il2gEAA","005bn000003k2JdAAI","","19387","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000637HBEAY","005bn000003k2JdAAI","","19772","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFaEAO","","","","","false"
"a2Dbn000005il2kEAA","005bn000003k2JdAAI","","19391","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005VLwaEAG","005bn000003pcUiAAI","","19329","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J531EAC","","","","","false"
"a2Dbn000005il2iEAA","005bn000003k2JdAAI","","19389","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EnEAI","005bn000003k2JdAAI","","19856","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53XEAS","","","","","false"
"a2Dbn00000637H8EAI","005bn000003k2JdAAI","","19769","","","","","","","","","","","","","","","","","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Status__c"" NOT=""Declined""}}{{COND=""B"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Application__r.nPortal__Status__c"" NOT=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000LTFZEA4","","","","","false"
"a2Dbn00000635EoEAI","005bn000003k2JdAAI","","19857","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53XEAS","","","","","false"
"a2Dbn000005il2lEAA","005bn000003k2JdAAI","","19392","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2fEAA","005bn000003k2JdAAI","","19386","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2oEAA","005bn000003k2JdAAI","","19395","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000637H7EAI","005bn000003k2JdAAI","","19768","","","","","","","","","","","","","","","","","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Application__r.nPortal__Status__c"" NOT=""Declined""}}{{COND=""B"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Reference__r.cm_Display_Account_Options_Online__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000LTFZEA4","","","","","false"
"a2Dbn000005iq0mEAA","005bn000003k2JdAAI","","19490","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000637HMEAY","005bn000003k2JdAAI","","19783","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFbEAO","","","","","false"
"a2Dbn000005VLwZEAW","005bn000003pcUiAAI","","19328","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J531EAC","","","","","false"
"a2Dbn00000635EtEAI","005bn000003k2JdAAI","","19862","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000LTFdEAO","","","","","false"
"a2Dbn000005il2cEAA","005bn000003k2JdAAI","","19383","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2XEAQ","005bn000003k2JdAAI","","19378","","","","","","","","","","","","","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Auto_Decision_Status__c"" IS=""Auto Decline""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2eEAA","005bn000003k2JdAAI","","19385","","","","","","","","","","","","","","","","","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Booked""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}","true","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2DEAQ","005bn000003k2JdAAI","","19358","","","","","","","","","","","","","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Auto_Decision_Status__c"" NOT=""Auto Decline""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2MEAQ","005bn000003k2JdAAI","","19367","","","","","","","","","","","","","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Initiate Adverse Action""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2QEAQ","005bn000003k2JdAAI","","19371","","","","","","","","","","","","","","","","","","{{IF=""A OR B OR C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Submit for Approval""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Manual Underwriting""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Manual Underwriting - Counter Offer""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EdEAI","005bn000003k2JdAAI","","19846","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53VEAS","","","","","false"
"a2Dbn000005il2WEAQ","005bn000003k2JdAAI","","19377","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EhEAI","005bn000003k2JdAAI","","19850","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53VEAS","","","","","false"
"a2Dbn00000635EjEAI","005bn000003k2JdAAI","","19852","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53VEAS","","","","","false"
"a2Dbn00000635EaEAI","005bn000003k2JdAAI","","19843","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53VEAS","","","","","false"
"a2Dbn00000635EUEAY","005bn000003k2JdAAI","","19837","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53UEAS","","","","","false"
"a2Dbn000005il2aEAA","005bn000003k2JdAAI","","19381","","","","","","","","","","","","","","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Roll_Up_Adverse_Action__c"" GREATER=""0""}}{{SHOW_ROUTE}}{{ENDIF}}","false","false","","a2Bbn000000KMCUEA4","","","","","false"
