"Id","OwnerId","IsDeleted","Name","LLC_BI__Advance_Rate__c","LLC_BI__Auto_Update_Collateral_Value__c","LLC_BI__Category__c","LLC_BI__Collateral_Code__c","LLC_BI__Collateral_Configuration__c","LLC_BI__Collateral_Display_Name__c","LLC_BI__Condo_PUD__c","LLC_BI__Expire_Date__c","LLC_BI__Field_Set__c","LLC_BI__Group_Type__c","LLC_BI__Highest_Type__c","LLC_BI__Icon_Background_Color__c","LLC_BI__Icon_Color__c","LLC_BI__Icon_Type__c","LLC_BI__Is_Complex__c","LLC_BI__Leasing_Screen__c","LLC_BI__Manufactured_Home__c","LLC_BI__Parent_Type__c","LLC_BI__Primary_Valuation_Sources__c","LLC_BI__Regulatory_Rate__c","LLC_BI__Screen__c","LLC_BI__Start_Date__c","LLC_BI__Type__c","LLC_BI__Valuation_Field_Set__c","LLC_BI__Valuation_Source__c","LLC_BI__Valuation_Type__c","LLC_BI__lookupKey__c","LLC_BI__Active__c","LLC_BI__Subtype__c","nCinoCB__Classification__c","AutorabitExtId__c"
"a1lWE000002SSFZYA4","005al00000RVcKvAAL","false","Titled-Motor Vehicle-215","100.0","false","","215","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSuYAK","","Titled","","","","a1Lam000009UpzQEAS","true","Motor Vehicle","",""
"a1lWE000002SSFaYAO","005al00000RVcKvAAL","false","Titled-Mobile Home-210","75.0","false","","210","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSoYAK","","Titled","","","","a1Lam000009UpzREAS","true","Mobile Home","",""
"a1lWE000002SSFbYAO","005al00000RVcKvAAL","false","Titled-Pleasure Boat-306","85.0","false","","306","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSqYAK","","Titled","","","","a1Lam000009UpzSEAS","true","Pleasure Boat","",""
"a1lWE000002SSFcYAO","005al00000RVcKvAAL","false","Titled-Vessel-400","65.0","false","","400","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSqYAK","","Titled","","","","a1Lam000009UpzTEAS","true","Vessel","",""
"a1lWE000002SSFdYAO","005al00000RVcKvAAL","false","Titled-Aircraft-206","75.0","false","","206","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSnYAK","","Titled","","","","a1Lam000009UpzUEAS","true","Aircraft","",""
"a1lWE000002SSFeYAO","005al00000RVcKvAAL","false","Titled-Other Titled-300","65.0","false","","300","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSpYAK","","Titled","","","","a1Lam000009UpzVEAS","true","Other Titled","",""
"a1lWE000002SSFfYAO","005al00000RVcKvAAL","false","UCC-General Intangibles-758","50.0","false","","758","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009UpzWEAS","true","General Intangibles","",""
"a1lWE000002SSFgYAO","005al00000RVcKvAAL","false","UCC-Farm Equipment-761","50.0","false","","761","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009UpzXEAS","true","Farm Equipment","",""
"a1lWE000002SSFhYAO","005al00000RVcKvAAL","false","Possessory-Savings/CDs-165","70.0","false","","165","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","Possessory","","","","a1Lam000009UpzYEAS","true","Savings/CDs","",""
"a1lWE000002SSFiYAO","005al00000RVcKvAAL","false","Possessory-Receipts/Bills-160","50.0","false","","160","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","Possessory","","","","a1Lam000009UpzZEAS","true","Receipts/Bills","",""
"a1lWE000002SSFjYAO","005al00000RVcKvAAL","false","Real Estate-1-4 Family-766","80.0","false","","766","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Real_Estate","","","670B7B","fff","custom/custom24","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSmYAK","","Real Estate","","","","a1Lam000009UpzaEAC","true","1-4 Family","",""
"a1lWE000002SSFkYAO","005al00000RVcKvAAL","false","Real Estate-Lot-776","50.0","false","","776","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Real_Estate","","","670B7B","fff","custom/custom24","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSmYAK","","Real Estate","","","","a1Lam000009UpzbEAC","true","Lot","",""
"a1lWE000002SSFlYAO","005al00000RVcKvAAL","false","Real Estate-Mobile Home-780","70.0","false","","780","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","Mobile Home","false","","Manage_Collateral_Real_Estate","","","670B7B","fff","custom/custom24","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSmYAK","","Real Estate","","","","a1Lam000009UpzcEAC","true","Mobile Home","",""
"a1lWE000002SSFmYAO","005al00000RVcKvAAL","false","Real Estate-Commercial-766","80.0","true","","766","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Real_Estate","","","670B7B","fff","custom/custom24","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSmYAK","","Real Estate","","","","a1Lam000009UpzdEAC","true","Commercial","",""
"a1lWE000002SSFnYAO","005al00000RVcKvAAL","false","Borrowing Base-Accts Rec 31-60-2109","70.0","false","","2109","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","fff","custom/custom32","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","Borrowing Base","","","","a1Lam000009Uq04EAC","true","Accts Rec 31-60","",""
"a1lWE000002SSFoYAO","005al00000RVcKvAAL","false","IT Equipment-Copiers-902","0.0","false","","902","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","#ffffff","custom/custom32","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSkYAK","","IT Equipment","","","","a1Lam000009Uq05EAC","true","Copiers","",""
"a1lWE000002SSFpYAO","005al00000RVcKvAAL","false","Heavy Equipment-Tractor-904","0.0","false","","904","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","#ffffff","custom/custom98","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSjYAK","","Heavy Equipment","","","","a1Lam000009Uq06EAC","true","Tractor","",""
"a1lWE000002SSFqYAO","005al00000RVcKvAAL","false","Farming Accessories-Roller-907","0.0","false","","907","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","#ffffff","custom/custom70","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbStYAK","","Farming Accessories","","","","a1Lam000009Uq07EAC","true","Roller","",""
"a1lWE000002SSFrYAO","005al00000RVcKvAAL","false","Business Assets-Inventory (Raw Mat & Fin Goods)-127","50.0","false","","127","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","fff","custom/custom32","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbShYAK","","Business Assets","","","","a1Lam000009Uq08EAC","true","Inventory (Raw Mat & Fin Goods)","",""
"a1lWE000002SSFsYAO","005al00000RVcKvAAL","false","Real Estate-Farm Land-752","50.0","false","","752","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Real_Estate","","","670B7B","fff","custom/custom24","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSmYAK","","Real Estate","","","","a1Lam000009Uq09EAC","true","Farm Land","",""
"a1lWE000002SSFtYAO","005al00000RVcKvAAL","false","UCC-Equipment-609","50.0","false","","609","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0AEAS","true","Equipment","",""
"a1lWE000002SSFuYAO","005al00000RVcKvAAL","false","Titled-Trailer-410","65.0","false","","410","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSrYAK","","Titled","","","","a1Lam000009Uq0BEAS","true","Trailer","",""
"a1lWE000002SSFvYAO","005al00000RVcKvAAL","false","Business Assets-Government Contracts-140","60.0","false","","140","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Government","","","0092C7","fff","custom/custom32","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbShYAK","","Business Assets","","","","a1Lam000009Uq0CEAS","true","Government Contracts","",""
"a1lWE000002SSFwYAO","005al00000RVcKvAAL","false","UCC-Inventory-757","65.0","false","","757","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0DEAS","true","Inventory","",""
"a1lWE000002SSFxYAO","005al00000RVcKvAAL","false","UCC-Chattel Paper-650","50.0","false","","650","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0EEAS","true","Chattel Paper","",""
"a1lWE000002SSFyYAO","005al00000RVcKvAAL","false","UCC-Accounts-600","65.0","false","","600","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0FEAS","true","Accounts","",""
"a1lWE000002SSFzYAO","005al00000RVcKvAAL","false","UCC-Farm Products-759","50.0","false","","759","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0GEAS","true","Farm Products","",""
"a1lWE000002SSG0YAO","005al00000RVcKvAAL","false","UCC-Livestock-760","50.0","false","","760","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0HEAS","true","Livestock","",""
"a1lWE000002SSG1YAO","005al00000RVcKvAAL","false","UCC-Consumer Goods-750","50.0","false","","750","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0IEAS","true","Consumer Goods","",""
"a1lWE000002SSG2YAO","005al00000RVcKvAAL","false","UCC-Tort Claim-762","50.0","false","","762","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0JEAS","true","Tort Claim","",""
"a1lWE000002SSG3YAO","005al00000RVcKvAAL","false","UCC-Crops-602","65.0","false","","602","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0KEAS","true","Crops","",""
"a1lWE000002SSG4YAO","005al00000RVcKvAAL","false","UCC-Fixtures-763","50.0","false","","763","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWE000002XbSfYAK","false","","","","a0sWE000002XbSiYAK","","UCC","","","","a1Lam000009Uq0LEAS","true","Fixtures","",""
