"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","AutorabitExtId__c"
"a1UWD000006Ooz42AC","false","CLA-BD-0008383","","","","","","","","","a1WWD0000035GqR2AU","0.0","","New Curb & Gutter","","11.0","","","","","42031167881185246","0.0","0.0","","0.0",""
"a1UWD000006Ooz52AC","false","CLA-BD-0008384","","","","","","","","","a1WWD0000035GpB2AU","0.0","","Flooring","","5.0","","","","","42031244008092582","0.0","0.0","","0.0",""
"a1UWD000006Ooz62AC","false","CLA-BD-0008385","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Glass & Glazing","","65.0","","","","","42033310899781592","0.0","0.0","0.0","0.0",""
"a1UWD000006Ooz72AC","false","CLA-BD-0008386","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Wood Doors","","56.0","","","","","42033887111654060","0.0","0.0","","0.0",""
"a1UWD000006Ooz82AC","false","CLA-BD-0008387","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Erosion & Dust Control","","39.0","","","","","42037830347995003","0.0","0.0","0.0","0.0",""
"a1UWD000006Ooz92AC","false","CLA-BD-0008388","","","","","","","","","a1WWD0000035GqM2AU","0.0","","100 ft secondary service","","84.0","","","","","42039647581210968","0.0","0.0","","0.0",""
"a1UWD000006OozA2AS","false","CLA-BD-0008389","","","","","","","","","a1WWD0000035GqJ2AU","0.0","","Demo","","9.0","","","","","42043006114336266","0.0","0.0","","0.0",""
"a1UWD000006OozB2AS","false","CLA-BD-0008390","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Off site fire hydrant","","8.0","","","","","42047763384823975","0.0","0.0","0.0","0.0",""
"a1UWD000006OozC2AS","false","CLA-BD-0008391","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Rough Carpentry Labor","","61.0","","","","","42047792845450525","0.0","0.0","0.0","0.0",""
"a1UWD000006OozD2AS","false","CLA-BD-0008392","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Termite Treat","","80.0","","","","","42050029878559894","0.0","0.0","0.0","0.0",""
"a1UWD000006OozE2AS","false","CLA-BD-0008393","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Concrete paving","","34.0","","","","","42051469737584911","0.0","0.0","","0.0",""
"a1UWD000006OozF2AS","false","CLA-BD-0008394","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Power Management System","","83.0","","","","","42051867876017697","0.0","0.0","0.0","0.0",""
"a1UWD000006OozG2AS","false","CLA-BD-0008395","","","","","","","","","a1WWD0000035GpU2AU","0.0","","New approaches","","13.0","","","","","42056559749628752","0.0","0.0","0.0","0.0",""
"a1UWD000006OozH2AS","false","CLA-BD-0008396","","","","","","","","","a1WWD0000035GrB2AU","0.0","","F.R.P. and marlite","","86.0","","","","","42056615487107387","0.0","0.0","","0.0",""
"a1UWD000006OozI2AS","false","CLA-BD-0008397","","","","","","","","","a1WWD0000035Gqf2AE","0.0","","Fee","","31.0","","","","","42060164371550255","0.0","0.0","","0.0",""
"a1UWD000006OozJ2AS","false","CLA-BD-0008398","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Retaining wall","","23.0","","","","","42062508593277154","0.0","0.0","0.0","0.0",""
"a1UWD000006OozK2AS","false","CLA-BD-0008399","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Storm Drain","","26.0","","","","","42063503383945182","0.0","0.0","","0.0",""
"a1UWD000006OozL2AS","false","CLA-BD-0008400","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Power pole - new or relocate","","5.0","","","","","42064023618862981","0.0","0.0","","0.0",""
"a1UWD000006OozM2AS","false","CLA-BD-0008401","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Caulking","","91.0","","","","","42066963267732755","0.0","0.0","0.0","0.0",""
"a1UWD000006OozN2AS","false","CLA-BD-0008402","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","New sidewalk","","12.0","","","","","42070749256541448","0.0","0.0","0.0","0.0",""
"a1UWD000006OozO2AS","false","CLA-BD-0008403","","","","","","","","","a1WWD0000035Gqf2AE","0.0","","Glass/Glazing","","15.0","","","","","42071870016872688","0.0","0.0","","0.0",""
"a1UWD000006OozP2AS","false","CLA-BD-0008404","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Fire Hydrant","","40.0","","","","","42074115976229400","0.0","0.0","0.0","0.0",""
"a1UWD000006OozQ2AS","false","CLA-BD-0008405","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Retaining wall","","23.0","","","","","42078481765653346","0.0","0.0","","0.0",""
"a1UWD000006OozR2AS","false","CLA-BD-0008406","","","","","","","","","a1WWD0000035GqM2AU","0.0","","New electric service","","4.0","","","","","42079602027855579","0.0","0.0","","0.0",""
"a1UWD000006OozS2AS","false","CLA-BD-0008407","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Corporate Decor Package Installation","","93.0","","","","","42079948125664200","0.0","0.0","","0.0",""
"a1UWD000006OozT2AS","false","CLA-BD-0008408","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Site Demolition","","22.0","","","","","42082004042846828","0.0","0.0","0.0","0.0",""
"a1UWD000006OozV2AS","false","CLA-BD-0008410","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Street light - new or relocate","","6.0","","","","","42083187871115089","0.0","0.0","0.0","0.0",""
"a1UWD000006OozW2AS","false","CLA-BD-0008411","","","","","","","","","a1WWD0000035GqR2AU","0.0","","F.R.P. and marlite","","86.0","","","","","42083285943037480","0.0","0.0","","0.0",""
"a1UWD000006OozX2AS","false","CLA-BD-0008412","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Survey","","18.0","","","","","42083669500719493","0.0","0.0","0.0","0.0",""
"a1UWD000006OozY2AS","false","CLA-BD-0008413","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Termite Control","","2.0","","","","","42087744710881220","0.0","0.0","","0.0",""
"a1UWD000006OozZ2AS","false","CLA-BD-0008414","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Finish Carpentry Labor","","60.0","","","","","42090711677144580","0.0","0.0","","0.0",""
"a1UWD000006Ooza2AC","false","CLA-BD-0008415","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Telephone Pole","","7.0","","","","","42091238065097831","0.0","0.0","0.0","0.0",""
"a1UWD000006Oozb2AC","false","CLA-BD-0008416","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Termite Treat","","80.0","","","","","42091426912283058","0.0","0.0","0.0","0.0",""
"a1UWD000006Oozc2AC","false","CLA-BD-0008417","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Metal Fab","","78.0","","","","","42091973157217482","0.0","0.0","0.0","0.0",""
"a1UWD000006Oozd2AC","false","CLA-BD-0008418","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Finish Lumber & Doors","","54.0","","","","","42092016281648116","0.0","0.0","0.0","0.0",""
"a1UWD000006Ooze2AC","false","CLA-BD-0008419","","","","","","","","","a1WWD0000035GpB2AU","0.0","","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","","","42094483155452463","0.0","0.0","","0.0",""
"a1UWD000006Oozf2AC","false","CLA-BD-0008420","","","","","","","","","a1WWD0000035Gqf2AE","0.0","","Cast in Place Concrete","","5.0","","","","","42094782709694942","0.0","0.0","","0.0",""
"a1UWD000006Oozg2AC","false","CLA-BD-0008421","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Roofing &Sheetmetal Flashing","","12.0","","","","","42095981641623231","0.0","0.0","","0.0",""
"a1UWD000006Oozh2AC","false","CLA-BD-0008422","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","EIFS / Lath & Plaster","","70.0","","","","","42098629311718182","0.0","0.0","0.0","0.0",""
"a1UWD000006Oozj2AC","false","CLA-BD-0008424","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Preasure Washing","","43.0","","","","","42100594967130562","0.0","0.0","0.0","0.0",""
"a1UWD000006Oozk2AC","false","CLA-BD-0008425","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Caulking","","91.0","","","","","42100600051446052","0.0","0.0","","0.0",""
"a1UWD000006Oozl2AC","false","CLA-BD-0008426","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Structural Steel","","53.0","","","","","42101798022132876","0.0","0.0","0.0","0.0",""
"a1UWD000006Oozm2AC","false","CLA-BD-0008427","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Misc. Specialities","","22.0","","","","","42101996008507641","0.0","0.0","","0.0",""
"a1UWD000006Oozo2AC","false","CLA-BD-0008429","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","42104100113768622","0.0","0.0","","0.0",""
"a1UWD000006Oozp2AC","false","CLA-BD-0008430","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Telephone Underground","","33.0","","","","","42104357375124720","0.0","0.0","0.0","0.0",""
"a1UWD000006Oozq2AC","false","CLA-BD-0008431","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Misc. S.S.","","71.0","","","","","42107220109866682","0.0","0.0","","0.0",""
"a1UWD000006Oozr2AC","false","CLA-BD-0008432","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Finish Carpentry/Millwork","","10.0","","","","","42111558550203643","0.0","0.0","","0.0",""
"a1UWD000006Oozs2AC","false","CLA-BD-0008433","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Allowance - Drywall Support/Finishing","","34.0","","","","","42112367510241670","0.0","0.0","","0.0",""
"a1UWD000006Oozt2AC","false","CLA-BD-0008434","","","","","","","","","a1WWD0000035Gqf2AE","0.0","","Doors/Frames/Hardware","","14.0","","","","","42113567375639095","0.0","0.0","","0.0",""
"a1UWD000006Oozu2AC","false","CLA-BD-0008435","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","H.V.A.C. System","","74.0","","","","","42119829699042329","0.0","0.0","0.0","0.0",""
"a1UWD000006Oozv2AC","false","CLA-BD-0008436","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Storm Drain","","16.0","","","","","42120283923994352","0.0","0.0","0.0","0.0",""
"a1UWD000006Oozw2AC","false","CLA-BD-0008437","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Storm Drain","","16.0","","","","","42120515209213295","0.0","0.0","","0.0",""
"a1UWD000006Oozx2AC","false","CLA-BD-0008438","","","","","","","","","a1WWD0000035GqR2AU","0.0","","100 ft secondary service","","84.0","","","","","42120558764785134","0.0","0.0","","0.0",""
"a1UWD000006Oozz2AC","false","CLA-BD-0008440","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Fire Extinguishers","","87.0","","","","","42121943078265832","0.0","0.0","","0.0",""
"a1UWD000006Op012AC","false","CLA-BD-0008442","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Allowance - Precast Concrete Pane","","35.0","","","","","42124444925824813","0.0","0.0","","0.0",""
"a1UWD000006Op022AC","false","CLA-BD-0008443","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Misc. S.S.","","71.0","","","","","42125139353640797","0.0","0.0","0.0","0.0",""
"a1UWD000006Op032AC","false","CLA-BD-0008444","","","","","","","","","a1WWD0000035Gqr2AE","0.0","","Plumbing","","3.0","","","","","42126172705459088","0.0","0.0","","0.0",""
"a1UWD000006Op042AC","false","CLA-BD-0008445","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Allowance - Add'l Steel Support","","33.0","","","","","42126509928471038","0.0","0.0","","0.0",""
"a1UWD000006Op052AC","false","CLA-BD-0008446","","","","","","","","","a1WWD0000035GqM2AU","0.0","","TABC - Air Balance (Required)","","75.0","","","","","42127415792635494","0.0","0.0","","0.0",""
"a1UWD000006Op062AC","false","CLA-BD-0008447","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Electrical Material","","82.0","","","","","42127476512218292","0.0","0.0","0.0","0.0",""
"a1UWD000006Op072AC","false","CLA-BD-0008448","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Concrete paving","","34.0","","","","","42127541142377645","0.0","0.0","0.0","0.0",""
"a1UWD000006Op082AC","false","CLA-BD-0008449","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Relocate Transformer","","17.0","","","","","42129003874722946","0.0","0.0","0.0","0.0",""
"a1UWD000006Op092AC","false","CLA-BD-0008450","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Street paving and markings","","14.0","","","","","42131370689877292","0.0","0.0","","0.0",""
"a1UWD000006Op0A2AS","false","CLA-BD-0008451","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Misc.","","92.0","","","","","42131633645504016","0.0","0.0","","0.0",""
"a1UWD000006Op0B2AS","false","CLA-BD-0008452","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Street light - new or relocate","","6.0","","","","","42133736661274333","0.0","0.0","","0.0",""
"a1UWD000006Op0C2AS","false","CLA-BD-0008453","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42135302851514648","0.0","0.0","","0.0",""
"a1UWD000006Op0D2AS","false","CLA-BD-0008454","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Ceramic Tile","","17.0","","","","","42135302876964231","0.0","0.0","","0.0",""
"a1UWD000006Op0E2AS","false","CLA-BD-0008455","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Ceramic tile","","69.0","","","","","42138773329333436","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0F2AS","false","CLA-BD-0008456","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42139471662776275","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0H2AS","false","CLA-BD-0008458","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Metal Doors & Frames","","55.0","","","","","42140101747352513","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0I2AS","false","CLA-BD-0008459","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Soils","","20.0","","","","","42141757935740925","0.0","0.0","","0.0",""
"a1UWD000006Op0J2AS","false","CLA-BD-0008460","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Masonry/Building","","52.0","","","","","42142266196638552","0.0","0.0","","0.0",""
"a1UWD000006Op0K2AS","false","CLA-BD-0008461","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","","","42144165853619653","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0L2AS","false","CLA-BD-0008462","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Caulking","","91.0","","","","","42144349486105000","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0M2AS","false","CLA-BD-0008463","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Rough Carpentry Material","","62.0","","","","","42144835079246204","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0N2AS","false","CLA-BD-0008464","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Grade fill / cut","","21.0","","","","","42145957793102473","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0O2AS","false","CLA-BD-0008465","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Metal Fab","","78.0","","","","","42148086709066408","0.0","0.0","","0.0",""
"a1UWD000006Op0P2AS","false","CLA-BD-0008466","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Trash Enclosure","","24.0","","","","","42148199149905205","0.0","0.0","","0.0",""
"a1UWD000006Op0Q2AS","false","CLA-BD-0008467","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Structural Steel","","53.0","","","","","42150253823520313","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0R2AS","false","CLA-BD-0008468","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Soils","","20.0","","","","","42150371992029531","0.0","0.0","","0.0",""
"a1UWD000006Op0T2AS","false","CLA-BD-0008470","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Service Yard Conc/CMU","","44.0","","","","","42152597713371686","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0U2AS","false","CLA-BD-0008471","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Ceramic tile","","69.0","","","","","42153472422655617","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0V2AS","false","CLA-BD-0008472","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Traffic signals - new or relocate","","9.0","","","","","42155018138119796","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0W2AS","false","CLA-BD-0008473","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Temp sidewalk","","15.0","","","","","42155211058364893","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0X2AS","false","CLA-BD-0008474","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Allowance - Mis Paving Earthwork","","32.0","","","","","42155216988630205","0.0","0.0","","0.0",""
"a1UWD000006Op0Y2AS","false","CLA-BD-0008475","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Sitework","","1.0","","","","","42155530720819479","0.0","0.0","","0.0",""
"a1UWD000006Op0Z2AS","false","CLA-BD-0008476","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Plumbing sit work","","32.0","","","","","42157535538583933","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0a2AC","false","CLA-BD-0008477","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Metal Doors & Frames","","55.0","","","","","42157953413005293","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0b2AC","false","CLA-BD-0008478","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Storm Drain","","26.0","","","","","42159019454734799","0.0","0.0","","0.0",""
"a1UWD000006Op0c2AC","false","CLA-BD-0008479","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Fire Hydrant","","40.0","","","","","42159996189636832","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0d2AC","false","CLA-BD-0008480","","","","","","","","","a1WWD0000035Gr02AE","","","","","","","","","","42162470304093381","0.0","","","0.0",""
"a1UWD000006Op0e2AC","false","CLA-BD-0008481","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Asphalt paving & striping","","35.0","","","","","42163514100146586","0.0","0.0","0.0","0.0",""
"a1UWD000006Op0f2AC","false","CLA-BD-0008482","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Metal Doors & Frames","","55.0","","","","","42164143778405682","0.0","0.0","0.0","0.0",""
